year,selling_price,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2002,60000,50000,False,False,False,True,True,False,True,False,False,False,False
2012,300000,185000,True,False,False,False,True,False,True,False,False,False,False
2014,200000,90000,True,False,False,False,True,False,True,False,True,False,False
2017,1200000,16400,True,False,False,False,True,False,True,False,False,False,False
2015,350000,80000,True,False,False,False,True,False,True,False,True,False,False
2012,600000,80000,True,False,False,False,True,False,True,False,True,False,False
2019,650000,4000,False,False,False,True,True,False,True,False,False,False,False
2008,120000,40000,False,False,False,True,True,False,True,False,False,False,False
2010,180000,120000,True,False,False,False,True,False,True,False,True,False,False
2018,950000,41395,False,False,False,True,True,False,False,False,False,False,False
2012,250999,35000,True,False,False,False,True,False,True,False,True,False,False
2012,385000,52000,True,False,False,False,False,False,True,False,False,False,False
2009,1250000,47000,True,False,False,False,False,False,False,False,True,False,False
2013,165000,50000,False,False,False,True,True,False,True,False,False,False,False
2015,700000,48000,False,False,False,True,False,False,True,False,False,False,False
2015,750000,53000,True,False,False,False,False,False,True,False,False,False,False
2008,89999,213000,True,False,False,False,True,False,True,False,False,False,False
2018,290000,15000,False,False,False,True,False,False,False,False,False,False,False
2014,45000,7000,False,False,False,True,True,False,True,False,True,False,False
2013,675000,88000,True,False,False,False,False,False,False,False,False,False,False
2015,530000,55000,True,False,False,False,False,False,True,False,False,False,False
2014,1485000,48000,True,False,False,False,False,False,False,False,False,False,False
2014,325000,71014,True,False,False,False,False,False,True,False,False,False,False
2015,400000,60000,True,False,False,False,False,False,True,False,False,False,False
2017,380000,71000,True,False,False,False,False,False,True,False,False,False,False
2016,750000,45000,False,False,False,True,False,False,False,False,False,False,False
2017,390000,45000,False,False,False,True,False,False,True,False,False,False,False
2009,110000,20000,False,False,False,True,True,False,True,False,False,False,False
2019,1825000,14000,True,False,False,False,False,False,True,False,False,False,False
2019,3256000,17000,True,False,False,False,False,False,False,False,False,False,False
2015,370000,60000,True,False,False,False,False,False,True,False,False,False,False
2013,210000,80000,True,False,False,False,True,False,True,False,True,False,False
2007,175000,181000,True,False,False,False,True,False,True,True,False,False,False
2012,575000,89550,True,False,False,False,True,False,True,False,True,False,False
2010,320000,90000,True,False,False,False,True,False,True,False,False,False,True
2010,280000,149500,True,False,False,False,True,False,True,False,False,False,True
2013,500000,190000,True,False,False,False,True,False,True,False,True,False,False
2013,380000,83000,True,False,False,False,False,False,True,False,False,False,False
2005,120000,20000,False,False,False,True,True,False,True,False,True,False,False
2018,395000,20000,False,False,False,True,True,False,True,False,False,False,False
2010,360000,160000,True,False,False,False,True,False,True,False,False,False,False
2015,451000,100000,True,False,False,False,True,False,True,False,False,False,False
2010,175000,45000,False,False,False,True,True,False,True,False,True,False,False
2009,170000,44800,False,False,False,True,True,False,True,False,True,False,False
2006,100000,40000,False,False,False,True,True,False,True,False,True,False,False
2014,150000,120000,False,False,False,True,True,False,True,False,False,False,True
2011,149000,10000,True,False,False,False,True,False,True,False,True,False,False
2011,160000,80000,True,False,False,False,True,False,True,False,True,False,False
2018,434999,10000,False,False,False,True,True,False,True,False,False,False,False
2014,800000,156000,True,False,False,False,True,False,True,False,False,False,False
2010,819999,120000,True,False,False,False,True,False,True,False,True,False,False
2007,163000,100000,False,False,False,True,True,False,True,False,True,False,False
2001,350000,100000,True,False,False,False,True,False,True,False,True,False,False
2006,75000,100000,False,False,False,True,True,False,True,False,True,False,False
2012,180000,60000,False,False,False,True,True,False,True,False,True,False,False
2017,675000,30000,True,False,False,False,True,False,True,False,False,False,False
2013,400000,170000,True,False,False,False,True,False,True,False,False,False,False
2013,434999,100000,True,False,False,False,True,False,True,False,True,False,False
2006,100000,110000,False,False,False,True,True,False,True,False,True,False,False
2015,419000,170000,True,False,False,False,True,False,True,False,True,False,False
2009,200000,100000,False,False,False,True,True,False,True,False,False,False,False
2014,400000,35000,True,False,False,False,True,False,True,False,False,False,False
2018,790000,40000,True,False,False,False,True,False,True,False,True,False,False
2015,500000,90000,True,False,False,False,True,False,True,False,True,False,False
2012,275000,120000,True,False,False,False,True,False,True,False,True,False,False
2012,450000,120000,True,False,False,False,True,False,True,False,True,False,False
2020,1400000,25000,True,False,False,False,False,False,True,False,False,False,False
2015,800000,15000,True,False,False,False,True,False,True,False,False,False,False
2014,315000,41000,False,False,False,True,False,False,True,False,False,False,False
2019,700000,16000,False,False,False,True,True,False,True,False,False,False,False
2016,585000,51000,True,False,False,False,False,False,True,False,False,False,False
2014,350000,30000,False,False,False,True,True,False,True,False,False,False,False
2014,495000,80000,True,False,False,False,False,False,True,False,False,False,False
2017,500000,50000,False,False,False,True,True,False,True,False,False,False,False
2013,345000,44000,False,False,False,True,False,False,True,False,False,False,False
2015,500000,10000,False,False,False,True,True,False,True,False,False,False,False
2016,360000,33000,False,False,False,True,False,False,True,False,False,False,False
2010,210000,25000,False,False,False,True,True,False,True,False,False,False,False
2014,220000,66000,False,False,False,True,False,False,True,False,False,False,False
2009,250000,48000,False,False,False,True,True,False,True,False,False,False,False
2016,990000,146000,True,False,False,False,False,False,True,False,False,False,False
2013,220000,100000,True,False,False,False,True,False,True,True,False,False,False
2012,1800000,50000,True,False,False,False,True,False,False,False,True,False,False
2014,530000,50000,False,False,False,True,True,False,True,False,False,False,False
2016,575000,50000,True,False,False,False,True,False,True,False,False,False,False
2012,400000,99000,True,False,False,False,False,False,True,False,False,False,False
2016,680000,50000,True,False,False,False,True,False,True,False,False,False,False
2014,1000000,80000,True,False,False,False,True,False,False,False,False,False,False
2016,260000,45000,False,False,False,True,True,False,True,False,True,False,False
2010,150000,50000,False,False,False,True,True,False,True,False,True,False,False
2008,180000,70000,False,False,False,True,True,False,True,False,False,False,True
2014,346000,37516,True,False,False,False,True,False,True,False,False,False,False
2015,450000,20000,True,False,False,False,True,False,True,False,False,False,False
2019,500000,5000,False,False,False,True,True,False,True,False,False,False,False
2019,700000,8000,True,False,False,False,True,False,True,False,False,False,False
2019,280000,25880,False,False,False,True,True,False,True,False,False,False,False
2019,475000,10000,False,False,False,True,True,False,False,False,False,False,False
2009,300000,50000,True,False,False,False,True,False,True,False,False,False,False
2014,200999,40000,False,False,False,True,True,False,True,False,False,False,False
2009,200000,100000,True,False,False,False,True,False,True,False,False,False,True
2009,210000,80000,False,False,False,True,True,False,True,False,True,False,False
2012,160000,110000,True,False,False,False,True,False,True,False,False,False,False
2009,175000,136000,True,False,False,False,True,False,True,False,True,False,False
2012,320000,80000,True,False,False,False,True,False,True,False,False,False,False
2009,110000,50000,False,False,False,True,True,False,True,False,True,False,False
2008,300000,30000,False,False,False,True,True,False,True,False,False,False,False
2012,700000,10000,False,False,False,True,True,False,True,False,False,False,False
2009,135000,90000,True,False,False,False,True,False,True,True,False,False,False
2015,500000,110000,True,False,False,False,True,False,True,False,False,False,False
